Mass Air Flow - Sensor (G70),Lambda Control - Bank 1 (actual),Accel. Pedal Pos. - Sensor 1 (G79),Lambda Control - Bank 1,Boost Pressure - Control (N75),Boost Pressure - (specified),Boost Pressure - (actual),Fuel Rail - Pressure (actual),Fuel Rail - Pressure (actual)
0.0046517637937718076,0.2170542635658915,0.0,0.716417910447761,0.0,0.054187192118226604,0.018018018018018018,0.023131552248900924,0.020518432391765273
0.004845587285178965,0.2170542635658915,0.0,0.6993603411513859,0.0,0.059113300492610835,0.018018018018018018,0.029692255664524863,0.021886327884549642
0.0036180385062669607,0.20930232558139536,0.0,0.6844349680170575,0.0,0.06403940886699508,0.018018018018018018,0.019546838011498143,0.032419123178989144
0.0036180385062669607,0.20930232558139536,0.0,0.6673773987206822,0.0,0.059113300492610835,0.018018018018018018,0.0202231991883666,0.027221120306408622
0.003941077658612227,0.2170542635658915,0.0,0.6503198294243071,0.0,0.059113300492610835,0.018018018018018018,0.028068988840040575,0.025579645715067385
0.004134901150019384,0.23255813953488375,0.0,0.6503198294243071,0.0,0.054187192118226604,0.018018018018018018,0.014474129184984787,0.031256412010122435
0.003424215014859803,0.24031007751937988,0.0,0.6673773987206822,0.0,0.04926108374384237,0.018018018018018018,0.01981738248224552,0.01832979960331031
0.003941077658612227,0.23255813953488375,0.0,0.6844349680170575,0.0,0.04926108374384237,0.018018018018018018,0.019005749070003398,0.016893509335886733
0.0037472541672050664,0.2248062015503876,0.0,0.6844349680170575,0.0,0.054187192118226604,0.018018018018018018,0.027595536016232658,0.022843854729498694
0.0030365680320454855,0.2170542635658915,0.0,0.6844349680170575,0.0,0.04926108374384237,0.018018018018018018,0.027324991545485285,0.028247041925996877
0.00290735237110738,0.20930232558139536,0.0,0.6673773987206822,0.0,0.054187192118226604,0.018018018018018018,0.01981738248224552,0.03187196498187542
0.00290735237110738,0.2170542635658915,0.0,0.6332622601279317,0.0,0.04926108374384237,0.018018018018018018,0.02766317213391949,0.02086040626496134
0.002132058405478745,0.2248062015503876,0.0,0.6332622601279317,0.0,0.054187192118226604,0.018018018018018018,0.0234020967196483,0.03118801723548323
0.003424215014859803,0.23255813953488375,0.0,0.6332622601279317,0.0,0.04926108374384237,0.018018018018018018,0.020426107541427097,0.017509062307639715
0.004328724641426541,0.24806201550387602,0.0,0.6332622601279317,0.0,0.059113300492610835,0.018018018018018018,0.023740277308082505,0.01990287942001234
0.0037472541672050664,0.23255813953488375,0.0,0.6503198294243071,0.0,0.04926108374384237,0.018018018018018018,0.0330740615488671,0.028247041925996877
0.0036180385062669607,0.24031007751937988,0.0,0.6673773987206822,0.0,0.054187192118226604,0.018018018018018018,0.013594859655055786,0.02947814786950279
0.0037472541672050664,0.23255813953488375,0.0,0.6673773987206822,0.0,0.04926108374384237,0.018018018018018018,0.018464660128508604,0.016346351138773006
0.0036180385062669607,0.24031007751937988,0.0,0.6673773987206822,0.0,0.054187192118226604,0.018018018018018018,0.021237740953669263,0.018671773476506424
0.003941077658612227,0.23255813953488375,0.0,0.6844349680170575,0.0,0.04926108374384237,0.018018018018018018,0.024213730131890418,0.02448532932083988
0.0030365680320454855,0.2248062015503876,0.0,0.6844349680170575,0.0,0.054187192118226604,0.018018018018018018,0.019614474129184975,0.016688325011969072
0.003424215014859803,0.2170542635658915,0.0,0.6844349680170575,0.0,0.04926108374384237,0.018018018018018018,0.024890091308758876,0.022433486081663373
0.002325881896885905,0.2170542635658915,0.0,0.6673773987206822,0.0,0.059113300492610835,0.018018018018018018,0.023469732837335132,0.029546542644141995
0.0037472541672050664,0.2170542635658915,0.0,0.6503198294243071,0.0,0.054187192118226604,0.018018018018018018,0.017314846127832278,0.02968333219342045
0.0046517637937718076,0.2248062015503876,0.0,0.6503198294243071,0.0,0.054187192118226604,0.018018018018018018,0.023199188366587756,0.021202380138157458
0.005039410776586125,0.2248062015503876,0.0,0.6503198294243071,0.0,0.054187192118226604,0.018018018018018018,0.028136624957727403,0.025579645715067385
0.0037472541672050664,0.2248062015503876,0.0,0.6503198294243071,0.0,0.054187192118226604,0.018018018018018018,0.019479201893811315,0.028862594897749807
0.004845587285178965,0.2248062015503876,0.0,0.6503198294243071,0.0,0.059113300492610835,0.018018018018018018,0.02455191072032467,0.020518432391765273
0.0036180385062669607,0.23255813953488375,0.0,0.6503198294243071,0.0,0.06403940886699508,0.018018018018018018,0.029083530605343234,0.02448532932083988
0.059245380540121476,0.2248062015503876,0.047188755020080325,0.6503198294243071,0.0,0.43842364532019706,0.018018018018018018,0.02089956036523501,0.021681143560631982
0.08205194469569714,0.37209302325581395,0.35040160642570284,0.6673773987206822,0.008429926238145416,0.3251231527093596,0.009009009009009009,0.035103145079472424,0.0431571027973463
0.06751518284016024,0.2945736434108528,0.3815261044176707,0.9829424307036246,0.0,0.12315270935960591,0.02702702702702703,0.0927291173486642,0.09629984269201833
0.0,0.33333333333333326,0.17670682730923698,1.0,0.0,0.029556650246305417,0.05405405405405406,0.08001352722353736,0.08186854524314342
0.00788215531722445,0.2248062015503876,0.0,1.0,0.0,0.024630541871921183,0.05405405405405406,0.07135610415962122,0.0774912796662335
0.0037472541672050664,0.18604651162790697,0.0,1.0,0.0,0.019704433497536946,0.036036036036036036,0.05701724721001015,0.057861979344778075
0.003424215014859803,0.17054263565891478,0.0,0.9168443496801706,0.0,0.029556650246305417,0.036036036036036036,0.05972269191748393,0.057451610696942754
0.0036180385062669607,0.16279069767441867,0.0,0.8507462686567164,0.0,0.04926108374384237,0.02702702702702703,0.04267839026039907,0.04555091990971893
0.0046517637937718076,0.16279069767441867,0.0,0.7995735607675907,0.0,0.06403940886699508,0.02702702702702703,0.035238417314846136,0.04254154982559332
0.005039410776586125,0.17054263565891478,0.0,0.7505330490405118,0.0,0.059113300492610835,0.02702702702702703,0.01663848495096382,0.007523425210313943
0.0046517637937718076,0.18604651162790697,0.0,0.6993603411513859,0.0,0.059113300492610835,0.02702702702702703,0.01981738248224552,0.01607277204021614
0.0057500969117457055,0.17829457364341092,0.0,0.6673773987206822,0.0,0.059113300492610835,0.02702702702702703,0.014135948596550534,0.032419123178989144
0.0046517637937718076,0.19379844961240308,0.0,0.6332622601279317,0.0,0.059113300492610835,0.02702702702702703,0.014879945891105821,0.028247041925996877
0.038570874790024565,0.2248062015503876,0.10240963855421686,0.6162046908315565,0.0,0.22660098522167488,0.018018018018018018,0.020426107541427097,0.012721428082894465
0.005039410776586125,0.3178294573643412,0.06325301204819277,0.6503198294243071,0.0,0.03940886699507389,0.02702702702702703,0.026445722015556283,0.03775391560084812
0.0036180385062669607,0.2713178294573644,0.0,0.8336886993603411,0.0,0.04433497536945813,0.02702702702702703,0.03963476496449104,0.03754873127693046
0.02351725029073524,0.2170542635658915,0.0,0.8507462686567164,0.0,0.2019704433497537,0.02702702702702703,0.020426107541427097,0.028041857602079216
0.03682646336736014,0.2248062015503876,0.0,0.7995735607675907,0.008429926238145416,0.27586206896551724,0.02702702702702703,0.02597226919174837,0.023254223377333964
0.028750484558728518,0.2945736434108528,0.008032128514056226,0.7825159914712154,0.0,0.12315270935960591,0.02702702702702703,0.02685153872167737,0.040831680459612885
0.02635999483137357,0.30232558139534893,0.0,0.9339019189765458,0.0,0.059113300492610835,0.02702702702702703,0.07257355427798443,0.08022707065180223
0.022418917172761343,0.2713178294573644,0.0,1.0,0.0,0.06403940886699508,0.02702702702702703,0.05126817720662833,0.05368989809178581
0.01582891846491795,0.2790697674418605,0.0,1.0,0.0,0.059113300492610835,0.02702702702702703,0.04666892120392289,0.0486970795431229
0.014536761855536897,0.24806201550387602,0.0,1.0,0.0,0.059113300492610835,0.02702702702702703,0.03767331755157254,0.04165241775528353
0.01040186070551751,0.2248062015503876,0.0,1.0,0.0,0.059113300492610835,0.02702702702702703,0.032735880960432846,0.02982012174269886
0.026230779170435464,0.19379844961240308,0.004016064257028113,0.9829424307036246,0.0,0.12807881773399016,0.02702702702702703,0.02286100777815355,0.025716435264345795
0.040186070551750885,0.2170542635658915,0.12951807228915663,0.9339019189765458,0.0,0.11822660098522167,0.02702702702702703,0.05728779168075752,0.061965665823131136
0.0428995994314511,0.2635658914728683,0.12951807228915663,0.9168443496801706,0.0,0.12315270935960591,0.02702702702702703,0.08454514710855597,0.087066548115724
0.07158547615971057,0.31007751937984507,0.24397590361445784,1.0,0.0,0.2413793103448276,0.02702702702702703,0.10233344606019616,0.11038916626769717
0.07985527845974934,0.30232558139534893,0.2520080321285141,1.0,0.0,0.2315270935960591,0.04504504504504504,0.13452823807913422,0.1415771835031804
0.08056596459490892,0.33333333333333326,0.2520080321285141,1.0,0.0,0.23645320197044334,0.06306306306306306,0.13912749408183972,0.14041447233431367
0.07410518154800363,0.31007751937984507,0.2520080321285141,1.0,0.0,0.23645320197044334,0.07207207207207207,0.11890429489347315,0.12051159291430134
0.07055175087220572,0.33333333333333326,0.2520080321285141,1.0,0.0,0.2561576354679803,0.08108108108108109,0.09692255664524856,0.10088229259284592
0.09549037343326014,0.2945736434108528,0.2560240963855422,1.0,0.0,0.33004926108374383,0.08108108108108109,0.08664186675684818,0.10484918952192053
0.14426928543739506,0.33333333333333326,0.40963855421686746,1.0,0.4172813487881981,0.46798029556650245,0.09009009009009009,0.13615150490361855,0.1482114766431845
0.21430417366584836,0.32558139534883734,0.5160642570281124,1.0,0.9178082191780821,0.6108374384236454,0.12612612612612611,0.17707135610415964,0.19280486970795432
0.2771029848817677,0.32558139534883734,0.5672690763052209,1.0,0.9957850368809272,0.6403940886699507,0.2072072072072072,0.24186675684815692,0.26243075029067786
0.33473316966016287,0.32558139534883734,0.5632530120481928,1.0,0.5574288724973656,0.6108374384236454,0.36936936936936937,0.34135948596550564,0.350796799124547
0.36555110479390107,0.3178294573643412,0.5,1.0,0.4499473129610116,0.5123152709359606,0.42342342342342343,0.4317213391951302,0.4569454893646126
0.47305853469440506,0.2713178294573644,0.5,1.0,0.4499473129610116,0.5714285714285714,0.42342342342342343,0.52154210348326,0.5462006702687915
0.5237110737821425,0.24806201550387602,0.5,1.0,0.47102212855637515,0.5369458128078818,0.45045045045045046,0.5710517416300304,0.5718487107584981
0.5627988112159195,0.24806201550387602,0.48393574297188763,1.0,0.4625922023182297,0.5024630541871922,0.45045045045045046,0.5517754480892796,0.5892209835168594
0.6312185036826464,0.17054263565891478,0.48393574297188763,1.0,0.4625922023182297,0.4827586206896552,0.40540540540540543,0.5889076766993574,0.6225292387661583
0.7221863289830729,0.17829457364341092,0.48393574297188763,0.8336886993603411,0.5331928345626975,0.458128078817734,0.38738738738738737,0.9151843084206968,0.9265440120374806
0.4303527587543611,0.23255813953488375,0.535140562248996,0.6012793176972282,0.47102212855637515,0.3793103448275862,0.36936936936936937,0.9366925938451132,0.9805758840024624
0.1060860576301848,1.0,0.0,0.4669509594882729,0.0,0.029556650246305417,0.23423423423423423,0.9527899898545824,0.9409069147117161
0.12327174053495286,0.8759689922480621,0.0,0.4669509594882729,0.0,0.034482758620689655,0.12612612612612611,0.863577950625634,0.8389987004992819
0.6268897790412199,0.2635658914728683,0.48393574297188763,0.4669509594882729,0.6775553213909378,0.729064039408867,0.0990990990990991,0.7264795400743997,0.734628274399836
0.8373820907093941,0.13953488372093026,0.7319277108433736,0.716417910447761,0.7850368809272918,0.8620689655172413,0.5855855855855856,0.6259046330740615,0.6515286232131866
0.8962398242667012,0.11627906976744187,0.7359437751004017,0.8678038379530918,0.875658587987355,0.9802955665024631,0.7927927927927928,0.6447074737910043,0.6314205594692567
0.9065124693112805,0.054263565891472916,0.7319277108433736,1.0,0.8682824025289779,0.9753694581280788,0.8558558558558559,0.594792018938113,0.615826550851515
0.9420467760692596,0.031007751937984523,0.8815261044176707,0.9658848614072494,0.9251844046364593,0.9753694581280788,0.8108108108108109,0.6367940480216436,0.6518705970863826
0.9698281431709525,0.023255813953488393,0.8463855421686747,0.9168443496801706,1.0,0.9753694581280788,0.7297297297297297,0.6683801149814,0.6997469393338349
0.9944437265796615,0.046511627906976785,0.8303212851405624,0.716417910447761,1.0,0.9802955665024631,0.6666666666666666,0.8742644572201556,0.9039737364065388
0.7314898565706165,0.06201550387596905,0.8232931726907631,0.6012793176972282,1.0,0.9802955665024631,0.6036036036036037,0.8952992898207643,0.9066411326174681
0.07307145626049878,1.0,0.0,0.4669509594882729,0.0,0.029556650246305417,0.3963963963963964,0.9896516739939127,1.0
0.10285566610673216,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.16216216216216217,0.8830571525194454,0.89337254633746
0.5343067579790671,0.3643410852713178,0.2680722891566265,0.4669509594882729,0.008429926238145416,0.6995073891625616,0.036036036036036036,0.6334122421373014,0.6816907188290816
0.8081147435069131,0.07751937984496131,0.8744979919678715,0.8166311300639658,0.875658587987355,0.9901477832512315,0.5045045045045045,0.6011498140006764,0.622118870118323
0.864323556014989,0.031007751937984523,0.9799196787148594,0.9829424307036246,0.8018967334035826,0.9852216748768473,0.8108108108108109,0.6063577950625635,0.6169208672457426
0.8831890425119525,0.031007751937984523,0.9799196787148594,0.9658848614072494,0.851422550052687,0.9852216748768473,0.8648648648648649,0.605613797768008,0.6051569660077971
0.9284145238402896,0.031007751937984523,0.9799196787148594,0.9829424307036246,0.875658587987355,0.9852216748768473,0.8468468468468469,0.6079134257693608,0.6103549688803775
0.9084507042253521,0.046511627906976785,0.9728915662650603,0.9829424307036246,0.9378292939936775,0.9852216748768473,0.8018018018018018,0.6051403449442002,0.6278640311880173
0.9614291252099755,0.023255813953488393,0.9728915662650603,0.9658848614072494,1.0,0.9852216748768473,0.7837837837837838,0.6172472100101454,0.6294371110047192
0.982749709264763,0.007751937984496131,0.9728915662650603,0.9339019189765458,1.0,0.9852216748768473,0.7387387387387387,0.7508961785593506,0.7685520826208878
1.0,0.023255813953488393,0.9688755020080322,0.6673773987206822,1.0,0.9802955665024631,0.6936936936936937,0.8912411227595535,0.8953559948019975
0.9841710815350821,0.023255813953488393,0.9688755020080322,0.5842217484008528,1.0,0.9802955665024631,0.6756756756756757,0.8842746026378084,0.8979549962382877
0.9938622561054401,0.023255813953488393,0.9096385542168675,0.5842217484008528,1.0,0.9802955665024631,0.6486486486486487,0.8904971254649984,0.9045892893782915
0.04451479519317742,1.0,0.6927710843373495,0.5671641791044776,0.983140147523709,0.2512315270935961,0.6846846846846847,0.9137639499492729,0.9708638260036934
0.1037601757332989,1.0,0.0,0.4669509594882729,0.0,0.029556650246305417,0.26126126126126126,0.9149137639499492,0.8887900964366323
0.48759529654994194,0.33333333333333326,0.0,0.4669509594882729,0.0,0.6502463054187192,0.05405405405405406,0.6930672979370984,0.591888379727789
0.8133479777749064,0.08527131782945743,1.0,0.8166311300639658,0.9420442571127503,0.9950738916256158,0.4594594594594595,0.6236726411903956,0.5905204842350045
0.8664556144204678,0.038759689922480654,1.0,0.9829424307036246,0.8145416227608008,0.9852216748768473,0.8378378378378378,0.5937774771728103,0.6143218658094522
0.8822845328853857,0.031007751937984523,1.0,0.9829424307036246,0.8682824025289779,0.9852216748768473,0.9009009009009009,0.5836320595197836,0.581834347855824
0.8714950251970539,0.046511627906976785,1.0,0.9829424307036246,0.875658587987355,0.9852216748768473,0.8918918918918919,0.5971592830571525,0.5974967512482047
0.9229874660808891,0.031007751937984523,1.0,1.0,0.875658587987355,0.9753694581280788,0.8828828828828829,0.5608386878593168,0.5986594624170714
0.8978550200284275,0.046511627906976785,0.9728915662650603,1.0,0.9220231822971549,0.9753694581280788,0.8738738738738738,0.5862022319918836,0.599480199712742
0.9481199121333508,0.031007751937984523,0.928714859437751,1.0,0.9220231822971549,0.9753694581280788,0.8558558558558559,0.5912749408183969,0.5968128035018125
0.9441788344747384,0.038759689922480654,0.928714859437751,1.0,0.9504741833508956,0.9802955665024631,0.8378378378378378,0.5750422725735542,0.5940770125162438
0.9714433389326788,0.031007751937984523,0.928714859437751,1.0,0.9631190727081138,0.9802955665024631,0.8198198198198198,0.598241460940142,0.5931194856712949
0.1855536891071198,0.0,0.6455823293172691,1.0,0.9789251844046365,0.43842364532019706,0.8288288288288288,0.6069665201217449,0.6546747828465908
0.06027910582762632,1.0,0.0,0.8678038379530918,0.0,0.034482758620689655,0.3963963963963964,0.8877240446398377,0.8975446275904524
0.08741439462462852,1.0,0.0,0.4669509594882729,0.0,0.029556650246305417,0.16216216216216217,0.8776462631044978,0.8884481225634361
0.08024292544256366,1.0,0.0,0.4669509594882729,0.0,0.029556650246305417,0.10810810810810811,0.8732499154548529,0.8850283838314752
0.07016410388939141,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.08108108108108109,0.871017923571187,0.882429382395185
0.06874273161907225,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.06306306306306306,0.8693270206290159,0.8806511182545654
0.06822586897531982,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.07207207207207207,0.8671626648630367,0.8784624854661105
0.06441400697764571,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.07207207207207207,0.8652688535678051,0.8770945899733262
0.0642847913167076,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.07207207207207207,0.8635103145079472,0.8754531153819849
0.06189430158935264,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.07207207207207207,0.861481230977342,0.8734696669174475
0.0586639100659,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.07207207207207207,0.8601961447412917,0.8721017714246633
0.06027910582762632,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.07207207207207207,0.8585728779168076,0.8703919020586829
0.05601498901666883,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.07207207207207207,0.8569496110923233,0.8687504274673415
0.056919498643235575,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.07207207207207207,0.8555968887385864,0.867314137199918
0.05704871430417368,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.07207207207207207,0.8536354413256678,0.8653990835100198
0.054593616746349674,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.07207207207207207,0.852282718971931,0.8634156350454826
0.05297842098462335,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.07207207207207207,0.8505918160297599,0.8620477395526983
0.057436361286987994,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.07207207207207207,0.848765640852215,0.8605430545106355
0.04987724512210881,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.07207207207207207,0.8468041934392966,0.8580808426236236
0.05188008786664945,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.07207207207207207,0.8454514710855597,0.8572601053279529
0.050071068613515964,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.07207207207207207,0.8437605681433886,0.8558922098351687
0.05097557824008271,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.07207207207207207,0.8421373013189043,0.854387524793106
0.05149244088383514,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.07207207207207207,0.8399729455529252,0.8512413651597018
0.05136322522289703,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.07207207207207207,0.8382820426107541,0.8501470487654744
0.05136322522289703,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.07207207207207207,0.8371322286100777,0.8487107584980508
0.04916655898694924,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.07207207207207207,0.8353060534325331,0.8473428630052665
0.05026489210492313,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.07207207207207207,0.8338856949611092,0.8456329936392861
0.05097557824008271,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.07207207207207207,0.8321947920189381,0.8439915190479448
0.04774518671663007,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.07207207207207207,0.830503889076767,0.8422132549073252
0.04864969634319681,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.07207207207207207,0.8297598917822115,0.8403665959920663
0.04826204936038249,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.07207207207207207,0.8280013527223536,0.8384515423021681
0.04936038247835639,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.07207207207207207,0.8256340886033141,0.8368100677108271
0.04612999095490375,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.07207207207207207,0.8238755495434562,0.8353737774434035
0.047939010208037224,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.07207207207207207,0.8222522827189719,0.8338690924013407
0.04503165783692985,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.07207207207207207,0.8206290158944876,0.8325011969085564
0.046517637937718063,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.07207207207207207,0.8192762935407507,0.830859722317215
0.04593616746349659,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.07207207207207207,0.8183970240108218,0.8301073797961837
0.045225481328337,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.07207207207207207,0.8165708488332769,0.8281239313316464
0.04490244217599174,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.07207207207207207,0.8152181264795401,0.8271664044866974
0.04199508980488436,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.07207207207207207,0.8133243151843085,0.824840982148964
0.04361028556661068,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.07207207207207207,0.8116334122421374,0.8233362971069013
0.04199508980488436,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.06306306306306306,0.8102130537707135,0.8211476643184461
0.04361028556661068,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.06306306306306306,0.8090632397700372,0.8205321113466933
0.04005685489081278,1.0,0.0,0.4669509594882729,0.0,0.034482758620689655,0.06306306306306306,0.8074399729455529,0.8188222419807129
0.04503165783692985,1.0,0.0,0.4669509594882729,0.0,0.029556650246305417,0.06306306306306306,0.8057490700033818,0.8167703987415362
0.0463238144463109,1.0,0.0,0.4669509594882729,0.0,0.029556650246305417,0.06306306306306306,0.8048698004734528,0.7947472813077082
0.22813024938622567,0.25581395348837216,0.33032128514056225,0.4669509594882729,0.0,0.3251231527093596,0.04504504504504504,0.6575583361515049,0.6647288147185557
0.21372270319162684,0.16279069767441867,0.3544176706827309,0.7334754797441364,0.0,0.3054187192118227,0.18018018018018017,0.6374704091985121,0.5903152999110868
0.19220829564543226,0.19379844961240308,0.35040160642570284,1.0,0.0,0.3103448275862069,0.21621621621621623,0.5682786608048697,0.5785513986731414
0.05168626437524229,0.24806201550387602,0.20481927710843373,1.0,0.0,0.07881773399014778,0.18018018018018017,0.5213391951301997,0.5258190274263047
0.04037989404315804,0.28682170542635665,0.15361445783132532,1.0,0.0,0.024630541871921183,0.10810810810810811,0.5096381467703753,0.5436700636071404
0.04380410905801785,0.30232558139534893,0.047188755020080325,1.0,0.0,0.019704433497536946,0.07207207207207207,0.5030774433547515,0.502359619725053
0.04490244217599174,0.31007751937984507,0.0,1.0,0.0,0.029556650246305417,0.05405405405405406,0.48481569157930343,0.4817043977840094
0.04574234397208943,0.6124031007751938,0.0,1.0,0.0,0.029556650246305417,0.05405405405405406,0.4756848156915794,0.484098214896382
0.04503165783692985,1.0,0.0,0.4669509594882729,0.0,0.029556650246305417,0.05405405405405406,0.46675684815691576,0.47465973599617
0.04057371753456521,1.0,0.0,0.4669509594882729,0.0,0.029556650246305417,0.06306306306306306,0.4685153872167738,0.4765747896860681
0.04089675668691046,1.0,0.0,0.4669509594882729,0.0,0.029556650246305417,0.06306306306306306,0.4693270206290158,0.47739552698173865
0.039475384416591305,1.0,0.0,0.4669509594882729,0.0,0.029556650246305417,0.06306306306306306,0.4697328373351369,0.47828465905204853
0.04199508980488436,1.0,0.0,0.4669509594882729,0.0,0.024630541871921183,0.06306306306306306,0.47067974298275284,0.47855823815060533
0.03824783563767929,1.0,0.0,0.4669509594882729,0.0,0.024630541871921183,0.06306306306306306,0.4721677375718634,0.479378975446276
0.03876469828143172,1.0,0.0,0.4669509594882729,0.0,0.024630541871921183,0.06306306306306306,0.4725735542779845,0.4798577388687505
0.03592195374079339,1.0,0.0,0.4669509594882729,0.0,0.024630541871921183,0.06306306306306306,0.4722353736895502,0.4799261336433897
0.04057371753456521,1.0,0.0,0.4669509594882729,0.0,0.024630541871921183,0.06306306306306306,0.47311464321947916,0.4799261336433897
0.03695567902829824,1.0,0.0,0.4669509594882729,0.0,0.024630541871921183,0.05405405405405406,0.47264119039567126,0.4805416866151427
0.0371495025197054,1.0,0.0,0.4669509594882729,0.0,0.024630541871921183,0.05405405405405406,0.473655732160974,0.48156760823473094
0.03734332601111256,1.0,0.0,0.4669509594882729,0.0,0.024630541871921183,0.05405405405405406,0.47385864051403453,0.48156760823473094
0.03844165912908646,1.0,0.0,0.4669509594882729,0.0,0.024630541871921183,0.05405405405405406,0.47385864051403453,0.4811572395868956
0.035340483266571916,1.0,0.0,0.4669509594882729,0.0,0.024630541871921183,0.05405405405405406,0.4739262766317213,0.4824567403050408
0.03553430675797907,1.0,0.0,0.4669509594882729,0.0,0.029556650246305417,0.05405405405405406,0.47419682110246864,0.4819779768825662
0.03572813024938624,1.0,0.0,0.4669509594882729,0.0,0.029556650246305417,0.05405405405405406,0.4746702739262767,0.48238834553040155
0.03592195374079339,1.0,0.0,0.4669509594882729,0.0,0.029556650246305417,0.05405405405405406,0.4750084545147108,0.48286710895287605
0.0348236206228195,1.0,0.0,0.4669509594882729,0.0,0.029556650246305417,0.05405405405405406,0.47514372675008454,0.4833458723753506
0.03269156221734075,1.0,0.0,0.4669509594882729,0.0,0.029556650246305417,0.05405405405405406,0.47548190733851886,0.48320908282607217
0.0335960718439075,1.0,0.0,0.4669509594882729,0.0,0.029556650246305417,0.05405405405405406,0.4753466351031451,0.4833458723753506
0.032497738725933596,1.0,0.0,0.4669509594882729,0.0,0.024630541871921183,0.05405405405405406,0.47561717957389243,0.48320908282607217
0.029784209846233364,1.0,0.0,0.4669509594882729,0.0,0.024630541871921183,0.05405405405405406,0.47561717957389243,0.4833458723753506
0.03269156221734075,1.0,0.0,0.4669509594882729,0.0,0.024630541871921183,0.05405405405405406,0.47629354075076086,0.48471376786813497
0.03230391523452643,1.0,0.0,0.4669509594882729,0.0,0.024630541871921183,0.05405405405405406,0.47656408522150834,0.48471376786813497
0.028169014084507043,1.0,0.0,0.4669509594882729,0.0,0.024630541871921183,0.05405405405405406,0.4767669935745689,0.48471376786813497
0.030171856829047685,1.0,0.0,0.4669509594882729,0.0,0.024630541871921183,0.05405405405405406,0.47724044639837676,0.4849189521920526
0.02946117069388811,1.0,0.0,0.4669509594882729,0.0,0.024630541871921183,0.05405405405405406,0.47730808251606355,0.4849189521920526
0.0260369556790283,1.0,0.0,0.4669509594882729,0.0,0.024630541871921183,0.05405405405405406,0.47724044639837676,0.48498734696669177
0.02765215144075462,1.0,0.0,0.4669509594882729,0.0,0.019704433497536946,0.05405405405405406,0.47778153533987144,0.4849189521920526
0.02461558340870914,1.0,0.0,0.4669509594882729,0.0,0.019704433497536946,0.05405405405405406,0.47798444369293197,0.4849189521920526
0.026941465305595044,1.0,0.0,0.4669509594882729,0.0,0.019704433497536946,0.05405405405405406,0.47778153533987144,0.4860132685862801
0.02332342679932808,1.0,0.0,0.4669509594882729,0.0,0.019704433497536946,0.05405405405405406,0.4780520798106189,0.4862184529101978
0.023904897273549556,1.0,0.0,0.4669509594882729,0.0,0.019704433497536946,0.05405405405405406,0.47832262428136624,0.4861500581355585
0.021191368393849337,1.0,0.0,0.4669509594882729,0.0,0.019704433497536946,0.05405405405405406,0.478390260399053,0.4861500581355585
0.022289701511823235,1.0,0.0,0.4669509594882729,0.0,0.019704433497536946,0.05405405405405406,0.4788637132228611,0.48635524245947614
0.022289701511823235,1.0,0.0,0.4669509594882729,0.0,0.019704433497536946,0.05405405405405406,0.4791342576936084,0.48662882155803305
